Date,Cluster01,Cluster02,Cluster03,Cluster04,Cluster05,Neutral,Positive,Negative,tomato,Badulla_precipitation_sum,Kandy_precipitation_sum,Nuwara Eliya_precipitation_sum,Badulla_relative_humidity_2m_mean,Kandy_relative_humidity_2m_mean,Nuwara Eliya_relative_humidity_2m_mean,Badulla_temperature_2m_mean,Kandy_temperature_2m_mean,Nuwara Eliya_temperature_2m_mean
2023-06-13,0.0,2.0,1.0,3.0,0.0,3.0,2.0,1.0,185.0,12.400001,4.6,3.3000002,77.614845,79.514275,93.49181,24.89033,24.701082,15.704583
2023-06-14,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,180.0,8.7,4.7,1.4000001,74.91032,76.873375,90.37539,25.331999,24.95942,16.004583
2023-06-15,0.0,6.0,3.0,1.0,0.0,5.0,1.0,4.0,155.0,0.6,2.9999998,0.6,72.98162,76.391266,89.070305,25.484083,25.492752,16.710835
2023-06-16,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,165.0,0.8000001,1.5,2.3000002,72.50263,77.08086,93.70229,25.761168,25.517752,16.000418
2023-06-17,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,163.3,0.0,0.4,2.3,71.73441,77.97394,93.63477,25.123665,24.92608,15.412917
2023-06-18,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,161.7,8.400001,3.3999999,5.8,77.43,84.533264,95.49874,24.44658,23.888582,15.119167
2023-06-19,0.0,3.0,0.0,2.0,0.0,4.0,1.0,0.0,160.0,0.4,0.3,0.5,71.74518,77.65228,91.25528,25.161165,24.77817,15.644168
2023-06-20,0.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,130.0,2.6999998,2.5999997,2.4999998,77.98216,78.9106,91.546074,25.121584,25.31775,16.602499
2023-06-21,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,110.0,5.5,1.1000001,6.1,80.379265,78.79782,93.49447,25.00283,25.151085,16.560835
2023-06-22,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,115.0,1.3000001,0.9,1.9000002,80.043045,75.25657,91.87149,25.194498,25.694834,16.28375
2023-06-23,0.0,5.0,0.0,1.0,0.0,4.0,2.0,0.0,150.0,3.4,1.5999999,2.1000001,78.779915,77.118324,91.832634,24.70075,25.219833,16.156666
2023-06-24,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,165.0,7.7999997,0.90000004,1.8000001,77.007195,75.10327,90.827965,24.767416,25.380247,15.715
2023-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,2.5,1.1,5.5000005,78.17895,78.95072,93.04345,24.434084,24.859419,16.037918
2023-06-26,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,195.0,10.0,6.5,9.800002,80.719955,81.54654,95.62951,24.69658,24.28025,15.331665
2023-06-27,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,195.0,10.800001,2.9999995,6.200001,77.648705,82.47194,93.99934,25.223665,24.259417,15.692084
2023-06-28,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,275.0,14.3,2.6999998,2.2,82.513145,81.005806,94.06118,24.55075,24.50525,15.712918
2023-06-29,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,279.2,17.400002,2.4,4.2999997,80.30676,82.887436,94.27618,24.390333,24.049004,15.535832
2023-06-30,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,283.3,7.2999997,1.4000001,1.7000002,78.33083,79.09868,93.05935,25.02575,24.928167,15.835834
2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.5,2.6,1.1,3.8999994,76.04334,78.624626,93.71995,25.306997,24.963583,15.754582
2023-07-02,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,291.7,18.2,4.6999993,6.7,79.96824,83.436806,95.321754,24.969498,24.309416,15.485835
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.8,6.1,18.1,20.999998,79.60338,85.9423,97.203514,24.811165,23.432333,14.944167
2023-07-04,1.0,2.0,1.0,2.0,0.0,6.0,0.0,0.0,300.0,6.6,18.800001,33.2,80.33831,88.47116,98.860725,23.909086,22.944834,14.367082
2023-07-05,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,325.0,5.9999995,25.0,49.699997,86.8261,93.04067,98.61265,23.867416,22.305252,14.75875
2023-07-06,0.0,6.0,2.0,1.0,0.0,5.0,3.0,1.0,315.0,7.2999997,17.300003,11.600002,84.21495,85.532166,93.308525,23.963251,23.26567,15.285831
2023-07-07,0.0,5.0,1.0,0.0,0.0,4.0,1.0,1.0,375.0,8.299999,1.8000001,3.8000002,81.44903,81.32729,93.33472,23.669497,23.7865,15.250416
2023-07-08,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,375.0,1.6,1.0,0.8000001,76.59449,77.8694,89.63253,24.142416,23.846914,15.075414
2023-07-09,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,375.0,0.8,1.0,0.5,75.06251,78.90754,87.62835,24.317415,24.115667,15.771251
2023-07-10,1.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,375.0,0.2,1.9000002,1.4000002,77.64125,84.586174,91.829475,24.300749,23.938583,15.50875
2023-07-11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,390.0,2.2999997,1.2,1.6,77.783455,81.9791,89.474,24.640335,24.446917,15.812916
2023-07-12,1.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,410.0,0.4,0.0,0.0,74.949936,81.71595,80.21762,24.731997,24.11775,15.4025
2023-07-13,0.0,5.0,0.0,1.0,0.0,5.0,1.0,0.0,415.0,1.6,0.70000005,2.1000001,74.45291,83.804634,93.13102,24.61325,23.930252,15.552501
2023-07-14,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,425.0,7.0,1.5000001,3.4000003,78.26029,83.047585,93.10026,24.717415,24.290667,15.692082
2023-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,4.0,2.7,2.1,77.36203,81.59884,93.74883,24.861168,24.469831,15.792083
2023-07-16,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,385.0,6.7999997,2.6999998,3.6,77.14663,80.73461,92.788246,25.20075,24.684418,16.000418
2023-07-17,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,365.0,1.9000001,2.0,4.1000004,73.45602,80.94349,93.82064,25.394499,24.374,15.352501
2023-07-18,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,340.0,0.1,4.9,8.0,67.01536,82.7034,94.0795,25.315332,24.005249,14.729583
2023-07-19,0.0,4.0,1.0,0.0,0.0,2.0,1.0,2.0,275.0,0.0,3.7,5.8999996,64.78701,80.94624,94.438416,25.4695,24.134415,14.44
2023-07-20,1.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,215.0,0.1,4.2,7.8,64.21002,80.68888,93.64282,25.579916,24.334417,14.742084
2023-07-21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,190.0,0.0,0.4,1.9000001,64.5794,75.50422,92.85746,25.094496,24.846918,14.977501
2023-07-22,0.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,198.3,0.0,2.3,3.5,59.48904,73.23811,89.80151,25.119501,24.888582,14.729583
2023-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.7,0.1,3.5,5.6999993,65.38351,80.31252,94.210205,25.62992,24.359415,15.023334
2023-07-24,0.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,215.0,1.0,7.8,13.400001,67.38484,82.933556,95.15725,25.542418,23.776085,14.487918
2023-07-25,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,215.0,0.1,3.6999996,6.6,64.842186,81.26501,95.484505,25.650751,24.186499,14.6900015
2023-07-26,0.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,185.0,1.1,1.8000001,5.600001,65.16691,79.786385,93.830986,26.184082,24.24067,15.2275
2023-07-27,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,190.0,1.3000001,0.8,1.5,64.397316,74.915276,90.8013,26.204912,24.726082,15.531666
2023-07-28,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,190.0,0.3,0.1,0.1,62.494995,73.034874,90.470795,26.509085,25.0865,15.787917
2023-07-29,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,198.3,0.8,0.2,1.2000002,63.65213,76.88267,91.34548,26.557,25.111498,15.550418
2023-07-30,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,206.7,0.6,0.90000004,0.4,63.60945,74.86077,88.64629,26.248663,24.924004,15.702498
2023-07-31,0.0,4.0,0.0,1.0,2.0,0.0,4.0,3.0,215.0,0.1,1.1000001,1.7,61.146378,74.40208,92.081184,26.038246,24.794836,15.242082
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.5,0.0,0.1,0.3,58.66888,73.25048,91.90444,26.221579,24.982336,15.202499
2023-08-02,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,190.0,0.0,0.0,0.2,55.40962,70.53652,88.249565,25.736168,25.026085,14.902499
2023-08-03,1.0,3.0,0.0,1.0,0.0,2.0,1.0,2.0,125.0,1.4,0.8,1.6000001,57.15515,74.935326,92.09149,27.1445,25.20733,15.700416
2023-08-04,2.0,4.0,1.0,2.0,2.0,4.0,3.0,4.0,110.0,0.0,0.4,0.6,64.46663,74.90926,89.023895,26.475752,25.353163,15.744168
2023-08-05,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,118.3,5.2,1.7,1.0,68.73481,77.50097,86.68991,25.894503,25.18025,16.642082
2023-08-06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,126.7,0.8,0.1,1.3000001,69.77995,76.26013,86.12708,26.429916,25.521921,17.100416
2023-08-07,1.0,2.0,0.0,1.0,2.0,1.0,1.0,4.0,135.0,2.6,0.0,0.90000004,68.37747,74.39773,89.33915,26.204916,25.494833,15.9191675
2023-08-08,3.0,2.0,1.0,0.0,1.0,2.0,2.0,3.0,130.0,2.3999999,1.0,0.6,68.29426,73.36756,90.391815,25.904917,25.344835,15.935834
2023-08-09,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,125.0,6.7,0.70000005,1.7000002,71.53248,75.013214,89.544556,25.348663,25.463585,16.221247
2023-08-10,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,130.0,9.400001,1.1,0.90000004,72.82305,75.65141,88.340706,25.413248,25.394836,16.310833
2023-08-11,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,120.0,29.199999,1.2,20.300001,80.92978,76.423256,87.99057,24.884085,25.24692,16.050419
2023-08-12,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,126.7,4.2999997,3.0,1.8000002,77.958954,76.25957,94.05247,24.986166,24.961496,15.558749
2023-08-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,133.3,1.7,0.1,3.7,74.49175,71.503944,92.486,25.092415,25.401085,15.585834
2023-08-14,0.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,140.0,0.5,0.0,1.1,75.904106,71.741585,89.21753,25.06117,25.071917,15.2837515
2023-08-15,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,110.0,0.0,0.0,0.2,67.77441,74.33964,85.27788,25.244497,25.013582,15.78375
2023-08-16,1.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,110.0,1.9,0.3,0.4,65.477516,78.2965,87.70416,25.13825,24.41567,16.025415
2023-08-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,0.6,0.0,0.2,67.3258,69.686844,88.878944,25.607,25.31775,15.635833
2023-08-18,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,80.0,0.8000001,0.5,2.9,64.187195,74.725746,91.03364,25.827833,25.251081,15.523334
2023-08-19,2.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,71.7,0.0,0.4,1.4000001,61.66129,71.43354,90.78097,25.363249,25.401083,15.1379175
2023-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.3,0.0,0.3,0.4,64.31838,71.28231,84.790855,25.871584,25.394835,15.506665
2023-08-21,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,55.0,0.6,0.6,1.7,60.587994,68.67814,83.314674,25.871582,26.199,16.49
2023-08-22,1.0,3.0,0.0,3.0,0.0,3.0,1.0,3.0,50.0,2.1,4.7999997,3.7,71.49409,76.89983,87.39117,26.275747,26.111498,17.046251
2023-08-23,2.0,3.0,0.0,2.0,0.0,1.0,3.0,3.0,70.0,2.3000002,3.8000002,2.0,77.14636,77.809456,89.30166,25.415335,25.624,16.231665
2023-08-24,2.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,60.0,0.1,0.0,0.1,68.31656,70.58097,82.47176,25.96325,25.678164,15.921248
2023-08-25,2.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,70.0,0.0,0.4,1.7,60.524914,69.967735,82.28596,26.182001,25.5365,15.967082
2023-08-26,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,75.0,0.0,2.5,1.3000001,61.91156,75.14425,84.70126,27.023664,25.613585,16.769165
2023-08-27,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,80.0,1.2,1.3000001,3.2999997,71.23574,76.57276,87.32623,25.975748,25.41567,16.289999
2023-08-28,2.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,85.0,1.2,2.4,1.8000002,75.63901,78.60638,90.13743,25.50075,25.238585,16.298334
2023-08-29,2.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,78.0,2.8999999,1.1,3.3000004,72.91137,76.291466,89.293236,25.1695,25.013582,15.969166
2023-08-30,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,74.0,16.100002,2.6999998,10.800001,85.15845,80.1132,92.59735,24.400747,24.70733,16.171251
2023-08-31,0.0,4.0,0.0,1.0,1.0,4.0,2.0,0.0,70.0,20.600002,2.2999997,11.400001,85.881645,81.668884,93.828636,24.625748,24.932333,16.494167
2023-09-01,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,68.0,4.9,0.2,7.3999996,83.68399,79.66648,92.27911,24.7445,24.767752,16.469166
2023-09-02,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,67.0,0.2,2.1999998,7.8999996,82.22709,81.55508,94.174706,24.7945,24.555246,16.260834
2023-09-03,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,66.0,5.7,2.5999997,7.200001,87.55298,85.40925,95.56891,23.752832,23.832335,15.806666
2023-09-04,3.0,3.0,0.0,1.0,1.0,1.0,1.0,6.0,65.0,0.70000005,8.0,21.5,82.45318,87.83877,97.04488,24.104918,23.184416,14.7525015
2023-09-05,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,70.0,0.0,8.1,25.399998,78.62255,86.6907,95.96049,25.086168,23.282333,15.206665
2023-09-06,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,65.0,2.0,5.3999996,7.2000003,83.48495,90.36019,96.389984,24.55908,22.965666,15.669169
2023-09-07,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,60.0,1.4000001,2.8999996,4.7,84.01447,90.47994,94.392876,24.213243,23.063583,16.012917
2023-09-08,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,70.0,2.5,3.2,4.7999997,80.1601,83.861206,94.02051,24.554916,23.726084,15.498333
2023-09-09,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,83.3,1.2,2.4999998,2.1999998,76.591675,83.45979,93.40094,24.900751,23.915667,15.600415
2023-09-10,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,96.7,7.6,2.1999998,4.8999996,78.90868,84.48681,95.03522,24.825752,23.869833,15.40875
2023-09-11,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,110.0,13.4,7.7999997,18.100002,83.09733,86.5123,95.43568,24.550749,23.374,15.408752
2023-09-12,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,110.0,2.8,1.5,6.1999993,81.58704,84.3983,95.943504,24.8945,23.759415,15.083751
2023-09-13,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,100.0,17.5,2.3,4.999999,79.876495,84.8403,94.05245,24.565336,23.871918,15.917085
2023-09-14,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,90.0,5.8999996,1.9000001,3.7,83.13011,84.44257,95.25739,24.227835,23.923998,15.665
2023-09-15,0.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,95.0,0.1,0.0,0.70000005,77.604195,80.878136,86.46885,24.44658,24.149,16.281666
2023-09-16,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,98.3,1.5000001,1.0,1.2,78.37078,78.78249,85.57168,24.254915,24.199003,16.079584
2023-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.7,3.6,7.2,7.2,83.17547,85.57961,87.611336,23.45283,23.415667,15.7775
2023-09-18,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,105.0,10.8,2.4,5.2000003,85.980865,85.56228,91.80526,23.834082,23.578165,15.979584
2023-09-19,0.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,95.0,17.5,2.3999999,12.0,85.875404,85.824974,92.66224,23.39033,23.474005,15.427498
2023-09-20,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,95.0,3.6,3.0000002,10.700001,88.835205,84.69358,90.31784,23.506998,23.690666,15.750417
2023-09-21,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,100.0,2.7,2.3999999,2.2999997,81.86067,84.35673,82.56289,23.846582,23.455248,16.154581
2023-09-22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,95.0,6.5,1.1000001,9.600001,85.43104,87.504875,91.244774,23.271582,23.374,15.767082
2023-09-23,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,19.300001,4.7,8.0,87.98187,84.787,92.13828,23.546583,23.759417,15.685836
2023-09-24,0.0,2.0,0.0,1.0,2.0,1.0,3.0,1.0,105.0,5.2999997,2.5,1.8000002,86.87772,84.810425,92.494286,22.848665,23.6365,15.444168
2023-09-25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,110.0,24.1,7.299999,4.5,86.16856,86.55726,95.75652,23.375748,23.7115,15.517083
2023-09-26,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,113.0,1.6000001,3.3,5.0,82.37314,84.532135,94.479576,24.161163,23.921915,15.67125
2023-09-27,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,95.0,9.6,3.6999998,6.2999997,84.69743,85.33071,96.35565,23.927834,23.869837,15.60875
2023-09-28,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,92.0,5.6,1.9000001,6.5000005,84.70754,85.09715,96.56091,23.948668,23.7115,15.233749
2023-09-29,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,89.0,21.800001,4.5,9.799999,85.50948,86.75083,96.61906,23.873663,23.484419,15.348332
2023-09-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,1.4000001,9.5,9.3,83.927475,86.67648,90.83451,24.042418,23.8365,16.485832
2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,17.1,12.7,7.9,86.23759,90.79999,93.68697,23.927834,23.207335,16.123331
2023-10-02,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,80.0,19.800001,4.5999994,10.900001,88.157326,90.19137,94.050934,23.88825,23.3365,16.214998
2023-10-03,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,90.0,9.200001,1.8000001,11.700002,87.287994,87.54124,92.451294,24.29658,23.930252,16.696249
2023-10-04,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,85.0,13.200001,0.2,1.6000001,88.97729,87.79727,90.88672,24.015335,23.74692,16.777502
2023-10-05,1.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,70.0,17.3,9.500001,7.1999993,91.23295,90.65449,97.00027,23.552834,23.432335,15.869168
2023-10-06,3.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,83.0,5.3,0.90000004,6.4,89.04978,88.339836,95.03083,24.082,23.917753,16.362917
2023-10-07,1.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,85.3,3.7,12.299999,21.6,87.955536,87.53564,92.13233,23.927835,24.009413,16.556665
2023-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7,2.0,8.8,7.8999996,86.85815,85.29833,94.71398,24.1195,24.461496,16.585833
2023-10-09,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,90.0,6.5,19.700003,31.199997,90.30352,88.26593,94.98111,23.225752,23.934418,16.14625
2023-10-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,115.0,25.599998,25.000002,89.00001,89.03037,90.16824,91.767815,23.211166,23.842749,16.317083
2023-10-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,125.0,9.099999,15.0,16.400002,89.90054,90.74301,93.60636,23.388247,23.27192,15.902497
2023-10-12,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,155.0,2.2999997,5.999999,8.0,88.17661,91.285866,93.8573,23.11325,22.903168,16.027498
2023-10-13,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,155.0,16.199999,21.4,12.8,91.85322,90.50747,94.75037,22.863249,22.86775,15.994164
2023-10-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,141.7,12.400001,10.499999,16.799997,91.077354,91.91419,94.10199,22.821587,22.871918,15.698334
2023-10-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,128.3,12.200001,8.0,28.600002,91.632385,93.61847,94.449585,22.536165,22.376081,14.804584
2023-10-16,1.0,2.0,1.0,1.0,0.0,4.0,0.0,1.0,115.0,0.8,0.0,0.0,84.51565,76.66042,78.50719,23.106997,23.69275,16.417084
2023-10-17,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,125.0,11.2,5.1,10.200001,89.43984,90.47581,89.0857,22.60283,22.701082,15.912915
2023-10-18,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,90.0,15.199999,23.300005,26.9,93.59635,95.58614,96.26395,22.352835,22.234415,15.321251
2023-10-19,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,95.0,18.5,17.5,17.300001,90.374115,89.71146,95.37365,22.41117,22.757332,15.187917
2023-10-20,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,80.0,23.8,15.300002,21.199997,91.7344,90.683266,96.25424,22.38408,22.817749,15.333751
2023-10-21,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,80.0,37.0,3.9999998,11.900001,92.0679,90.94022,95.53956,22.813253,23.11775,15.527499
2023-10-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,5.0,30.5,36.1,89.71981,90.90592,94.72107,22.91533,23.1865,15.6691675
2023-10-23,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,80.0,1.7000002,16.1,6.799999,83.48084,88.95048,92.79627,23.381998,23.353167,15.625415
2023-10-24,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,110.0,32.9,9.2,23.099998,87.86677,86.181404,90.57273,22.356997,23.669836,15.458751
2023-10-25,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,100.0,1.1,2.0,2.4,84.733086,84.31631,89.04719,23.054916,23.821915,15.565
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.2,0.0,79.928314,77.101364,83.69114,22.96325,24.215666,15.646252
2023-10-27,2.0,3.0,1.0,1.0,0.0,6.0,0.0,1.0,80.0,1.6000001,0.8,2.6000001,78.26803,81.49511,84.52523,23.340332,23.830252,15.598334
2023-10-28,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,83.3,19.800001,29.100002,10.700001,89.698296,88.35134,92.72164,22.544497,23.23858,15.533748
2023-10-29,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,86.7,16.400002,14.099999,12.8,88.83512,88.02279,92.84838,22.84658,23.349,15.612918
2023-10-30,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,90.0,24.100002,21.800001,11.7,91.293144,89.2553,93.62679,22.259085,22.909416,15.287917
2023-10-31,1.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,75.0,9.299999,4.8999996,4.0,91.82795,87.30313,94.10023,22.334084,23.43025,15.475417
2023-11-01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,100.0,13.099999,5.0,12.100001,88.89968,88.532845,93.78365,22.711168,23.188585,15.7775
2023-11-02,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,110.0,11.9,31.700003,13.4,91.10546,90.51477,93.361084,22.696585,23.188583,15.425415
2023-11-03,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,125.0,11.1,24.100002,41.2,91.4209,91.91095,92.2095,22.921585,22.924002,15.881664
2023-11-04,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,141.7,11.099999,33.199997,7.6,90.388176,91.71735,93.2631,22.802834,23.03025,15.862916
2023-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.3,31.400002,15.900002,36.3,92.78693,90.04013,95.1297,22.75283,23.259415,16.02542
2023-11-06,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,175.0,15.500002,41.0,10.700001,90.41396,88.198875,92.90484,22.636168,23.476084,15.9920845
2023-11-07,0.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,165.0,3.3999999,15.900001,9.500001,89.53806,88.03771,89.128296,22.759085,23.428164,16.02125
2023-11-08,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,175.0,14.300002,17.8,25.400002,92.55332,90.80762,93.07404,22.586168,23.165667,15.877499
2023-11-09,1.0,1.0,0.0,1.0,2.0,1.0,4.0,0.0,190.0,47.699997,25.2,60.6,91.22613,91.19082,94.921104,22.56533,22.996916,15.569165
2023-11-10,1.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,190.0,56.2,41.3,55.499996,92.38674,90.20438,94.642975,22.700752,23.130249,15.900417
2023-11-11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,208.3,6.9,10.400002,4.7000003,91.12433,89.08164,91.98898,22.66742,23.601082,15.802502
2023-11-12,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,226.7,17.800003,21.799997,6.5,93.352455,89.62879,94.74296,22.33825,23.249,15.63375
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,14.7,15.1,52.8,92.155846,88.70301,96.781075,22.6195,23.355255,15.87125
2023-11-14,1.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,245.0,6.2,11.399999,14.300001,92.52297,93.17423,95.88439,22.75908,22.83233,15.681668
2023-11-15,0.0,4.0,1.0,0.0,0.0,4.0,0.0,1.0,220.0,20.1,9.7,4.0,91.088684,94.22669,92.446266,23.002832,22.986496,15.731664
2023-11-16,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,175.0,9.1,11.700001,6.2999997,89.768776,92.158745,91.33074,23.117414,23.1365,16.325418
2023-11-17,1.0,5.0,0.0,1.0,1.0,4.0,2.0,2.0,210.0,10.5,3.2,9.900001,89.87818,89.125946,91.20095,23.282,23.65108,16.49208
